15:20:36,734 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 62 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002948>
15:20:36,735 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 68 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10011122>
15:20:36,735 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 70 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002949>
15:20:36,744 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 73 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10011122>
15:20:36,745 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 75 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002950>
15:20:36,748 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 79 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003624>
15:20:36,749 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 80 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003648>
15:20:36,749 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 81 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003705>
15:20:36,751 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 82 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003712>
15:20:36,751 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 83 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003714>
15:20:36,752 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 84 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003741>
15:20:36,753 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 86 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002951>
15:20:36,754 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 88 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003006>
15:20:36,756 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 91 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002952>
15:20:36,764 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 92 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003152>
15:20:36,765 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 93 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003227>
15:20:36,766 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 94 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003260>
15:20:36,766 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 95 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003317>
15:20:36,767 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 97 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002952>
15:20:36,773 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 105 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003018>
